Time,Weibo,Weibo_id,Main_text,Original(0/1),Numbers_of_lilkes,Numbers_of_reposts,Number_of_comments,Training(0/1),Labels,Sublabels,Covid(0/1),Response(0/1)
10/3/2020,TrendingSearch,,不建议躺床上玩手机的原因,,184334,,, , , , , 
10/3/2020,TrendingSearch,,周周帮死者涂冻疮膏,,176795,,, , , , , 
10/3/2020,TrendingSearch,,郭碧婷生女,,173968,,, , , , , 
10/3/2020,TrendingSearch,,郑钧GAI厂牌合作舞台,,171493,,, , , , , 
10/3/2020,TrendingSearch,,演员请就位,,163632,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,湖人穿黑曼巴球衣致敬科比,,162104,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,文化代沟有多大,,160628,,, , , , , 
10/3/2020,TrendingSearch,,杨幂白宇芭莎合影,,149044,,, , , , , 
10/3/2020,TrendingSearch,,彭昱畅哭戏,,147937,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,扁头的女生有什么烦恼,,133560,,, , , , , 
10/3/2020,TrendingSearch,,姜子牙彩蛋,,112513,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,拜登夫妇新冠检测呈阴性,,109296,,, , , , , 
10/3/2020,TrendingSearch,,周震南黑色蕾丝内搭,,104830,,, , , , , 
10/3/2020,TrendingSearch,,时代少年团打歌舞台,,103656,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,纳木错景区回应游客买票被侮辱,,95778,,, , , , , 
10/3/2020,TrendingSearch,,中餐厅,,94410,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,湖人半场领先14分,,78698,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,晏紫东回应拔丝吻,,78686,,, , , , , 
10/3/2020,TrendingSearch,,西藏边防战士拍摄绝美星空,,76973,,, , , , , 
10/3/2020,TrendingSearch,,张大大 不行就是不行有错就要认,,74444,,, , , , , 
10/3/2020,TrendingSearch,,中国新说唱,,73236,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,梦醒长安剧组见面会,,72495,,, , , , , 
10/3/2020,TrendingSearch,,海上生明月是什么感觉,,72473,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,500名学生用贪吃蛇摆出中国地图,,62618,,, , , , , 
10/3/2020,TrendingSearch,,实拍飞鸟圆月,,62152,,, , , , , 
10/3/2020,TrendingSearch,,微信上线青少年模式,,58181,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,AG赢了,,57286,,, , , , , 
10/3/2020,TrendingSearch,,李希侃鼻子断了,,3580872,,, , , , , 
10/3/2020,TrendingSearch,,特朗普接受抗体鸡尾酒疗法,,2712557,,, , , , , 
10/3/2020,TrendingSearch,,用王一博的歌淘汰他的队员,,2459981,,, , , , , 
10/3/2020,TrendingSearch,,快乐大本营,,1872277,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,张月,,1529772,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,别晒你的隐私,,1520272,,, , , , , 
10/3/2020,TrendingSearch,,朱一龙比了个反向心,,1506599,,, , , , , 
10/3/2020,TrendingSearch,,我已经不是以前的刘洋了,,1247732,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,民警巡逻时突然被一只小手牵住,,970167,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,0.5元可买到匹配身份的人脸数据,,818055,,, , , , , 
10/3/2020,TrendingSearch,,这就是街舞总决赛,,811743,,, , , , , 
10/3/2020,TrendingSearch,,唐一菲怼演员请就位剪辑,,809308,,, , , , , 
10/3/2020,TrendingSearch,,小花生离谱,,802789,,, , , , , 
10/3/2020,TrendingSearch,,我和我的家乡票房破8亿,,710711,,, , , , , 
10/3/2020,TrendingSearch,,26岁女孩峨眉山失联,,595138,,, , , , , 
10/3/2020,TrendingSearch,,陈一鸣卖车,,566366,,, , , , , 
10/3/2020,TrendingSearch,,刘雨昕卡点引发舒适,,566246,,, , , , , 
10/3/2020,TrendingSearch,,敦煌壁画可以有多精美,,565130,,, , , , , 
10/3/2020,TrendingSearch,,英特尔将协助美国军方生产先进芯片,,563624,,,1,International_news,International_affairs_world,0,0
10/3/2020,TrendingSearch,,中国首座海上球场,,563151,,, , , , , 
10/3/2020,TrendingSearch,,节后月饼去哪了,,561817,,, , , , , 
10/3/2020,TrendingSearch,,易烊千玺说小朝太狠了,,561625,,, , , , , 
10/3/2020,TrendingSearch,,游客挤爆洛阳网红小吃街留万斤垃圾,,560706,,, , , , , 
10/3/2020,TrendingSearch,,犬夜叉,,495423,,, , , , , 
10/3/2020,TrendingSearch,,小学生捡起车上掉落国旗仔细贴好,,417472,,, , , , , 
10/3/2020,TrendingSearch,,头发有点儿杵脖子,,405198,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,邓超兑现和援鄂医生承诺,,405025,,, , , , , 
10/3/2020,TrendingSearch,,儿子用擀面杖陪八旬母亲打球,,402715,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,NASA发布深空超新星影像,,401240,,, , , , , 
10/3/2020,TrendingSearch,,特朗普竞选经理新冠检测阳性,,399700,,,1,International_news,International_affairs_world,1,0
10/3/2020,TrendingSearch,,彭坦春晓好甜,,398543,,, , , , , 
10/3/2020,TrendingSearch,,陈宥维发长文回应,,396870,,, , , , , 
10/3/2020,TrendingSearch,,有些快递走着走着就没了,,396155,,, , , , , 
10/3/2020,TrendingSearch,,如何回怼遭遇家暴后劝你大度的人,,370141,,, , , , , 
10/3/2020,TrendingSearch,,特朗普发视频说状态良好,,364526,,, , , , , 
10/3/2020,TrendingSearch,,莉莉娅,,362587,,, , , , , 
10/3/2020,TrendingSearch,,陆朝阳孤独症,,356225,,, , , , , 
10/3/2020,TrendingSearch,,在一起,,320556,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,彭昱畅我还可以更好一点,,306872,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,金曲奖,,301968,,, , , , , 
10/3/2020,TrendingSearch,,长沙橘子洲景区已近最大承载量,,296002,,, , , , , 
10/3/2020,TrendingSearch,,不是余霜采访欧成,,294112,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,看房时把地板踩塌了,,280476,,,1,Soft_news,Soft_news_casual,0,0
10/3/2020,TrendingSearch,,这就是街舞四强,,271355,,, , , , , 
10/3/2020,TrendingSearch,,阿水胖了,,255638,,, , , , , 
10/3/2020,TrendingSearch,,乐队的夏天,,224190,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,返乡途中拍361张车辆违章照片,,222521,,, , , , , 
10/3/2020,TrendingSearch,,LGD输了,,221768,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/3/2020,TrendingSearch,,网友用玉米抖字祝福祖国,,199621,,, , , , , 
10/3/2020,TrendingSearch,,超10万亿元资产因脱欧撤离英国,,199162,,,1,International_news,International_affairs_world,0,0
10/4/2020,TrendingSearch,,玖月奇迹离婚,,4940677,,, , , , , 
10/4/2020,TrendingSearch,,特朗普入院后首次发视频,,3659610,,, , , , , 
10/4/2020,TrendingSearch,,易烊千玺像被链子绑在椅子上,,3187084,,, , , , , 
10/4/2020,TrendingSearch,,JK罗琳是摄魂怪,,1638500,,, , , , , 
10/4/2020,TrendingSearch,,倪虹洁演技,,1439664,,, , , , , 
10/4/2020,TrendingSearch,,我不是以前的张芝芝了,,1167158,,, , , , , 
10/4/2020,TrendingSearch,,黄牛加价近3倍兜售流感疫苗,,1116420,,, , , , , 
10/4/2020,TrendingSearch,,班主任教室贴太阳膜观察学生,,995119,,, , , , , 
10/4/2020,TrendingSearch,,女子造谣北京现4例确诊被行拘7天,,784274,,, , , , , 
10/4/2020,TrendingSearch,,姜子牙细节,,708196,,, , , , , 
10/4/2020,TrendingSearch,,王一博 我不是一个厉害的舞者,,681094,,, , , , , 
10/4/2020,TrendingSearch,,白宫医生说特朗普新冠症状有所缓解,,513837,,, , , , , 
10/4/2020,TrendingSearch,,长假前两天银联网络交易金额6287亿,,402606,,,1,Domestic_news,Current_affairs_economy,0,0
10/4/2020,TrendingSearch,,这就是街舞第四季是国际赛,,363565,,, , , , , 
10/4/2020,TrendingSearch,,日本亚洲航空将退出航空市场,,298786,,, , , , , 
10/4/2020,TrendingSearch,,天官赐福,,298160,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,小鬼科目三没过,,296263,,, , , , , 
10/4/2020,TrendingSearch,,幼儿园猛男幼师回应走红,,294712,,,1,Soft_news,Soft_news_casual,0,1
10/4/2020,TrendingSearch,,未来48小时是特朗普治疗关键时期,,292752,,, , , , , 
10/4/2020,TrendingSearch,,萤火虫漫展,,291838,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,蔡徐坤生图,,289350,,, , , , , 
10/4/2020,TrendingSearch,,一点就到家,,288821,,, , , , , 
10/4/2020,TrendingSearch,,城管小姐姐用无人机指挥游客找厕所,,277161,,, , , , , 
10/4/2020,TrendingSearch,,全球脊椎动物种群数量平均减少68%,,265041,,, , , , , 
10/4/2020,TrendingSearch,,如何看待综艺节目魔剪,,255922,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,热狗质疑马思唯点评,,255734,,, , , , , 
10/4/2020,TrendingSearch,,大张伟 我的理想就是不去想,,255629,,, , , , , 
10/4/2020,TrendingSearch,,兵哥哥湖面上架起钢铁鹊桥,,255452,,, , , , , 
10/4/2020,TrendingSearch,,31省区市新增16例境外输入确诊,,240769,,,1,Domestic_news,Current_affairs_trends,0,0
10/4/2020,TrendingSearch,,节后月饼去哪了,,240027,,, , , , , 
10/4/2020,TrendingSearch,,王嘉尔好像穿着睡衣,,237944,,, , , , , 
10/4/2020,TrendingSearch,,王一博粉丝,,236781,,, , , , , 
10/4/2020,TrendingSearch,,小天狼星 永远的意难平,,234839,,, , , , , 
10/4/2020,TrendingSearch,,看房时把地板踩塌了,,216767,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,13岁少年智救80岁落水老人,,188961,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/4/2020,TrendingSearch,,王若琳 最佳国语专辑奖,,188672,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,张艺兴 用街舞表达中国文化,,184122,,, , , , , 
10/4/2020,TrendingSearch,,兰州布病事件赔偿方案公布,,156513,,, , , , , 
10/4/2020,TrendingSearch,,街舞四进二为什么不转瓶子,,128875,,, , , , , 
10/4/2020,TrendingSearch,,游客挤爆洛阳网红小吃街留万斤垃圾,,126574,,, , , , , 
10/4/2020,TrendingSearch,,艺人该不该在节目里卖惨,,126494,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,joyside唱隐秘的角落片尾曲,,126272,,, , , , , 
10/4/2020,TrendingSearch,,美国新冠确诊超737万,,125903,,, , , , , 
10/4/2020,TrendingSearch,,姜子牙票房,,122114,,, , , , , 
10/4/2020,TrendingSearch,,返乡途中拍361张车辆违章照片,,113991,,, , , , , 
10/4/2020,TrendingSearch,,当乌龟开启了涡轮增速,,99166,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,民警巡逻时突然被一只小手牵住,,91731,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,心疼兮夜,,79264,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,西藏墨脱哨所无人机空投物资,,78937,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/4/2020,TrendingSearch,,北京大风,,78492,,, , , , , 
10/4/2020,TrendingSearch,,彭昱畅瘦的时候好日系,,3959995,,, , , , , 
10/4/2020,TrendingSearch,,吉林车祸死者多为掰苞米零工,,2001600,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/4/2020,TrendingSearch,,陈一鸣王子茹在一起了,,1950013,,, , , , , 
10/4/2020,TrendingSearch,,报纸4天没人取投递员救下独居老人,,1856237,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,李思雨好惨,,1355534,,, , , , , 
10/4/2020,TrendingSearch,,2020全球收入最高女演员,,1218169,,, , , , , 
10/4/2020,TrendingSearch,,警方通报吉林致18死交通事故详情,,1174033,,, , , , , 
10/4/2020,TrendingSearch,,我国完成首次大型无人机应急通信演练,,1089131,,, , , , , 
10/4/2020,TrendingSearch,,公安部派工作组赴吉林松原,,1015835,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/4/2020,TrendingSearch,,张芝芝刘洋终于离婚了,,1004313,,, , , , , 
10/4/2020,TrendingSearch,,假期都在参加婚礼了,,942580,,, , , , , 
10/4/2020,TrendingSearch,,沈腾扮大鹅,,897956,,, , , , , 
10/4/2020,TrendingSearch,,大衣哥儿子结婚,,863662,,, , , , , 
10/4/2020,TrendingSearch,,亲爱的自己,,771749,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,如果全世界的男人都消失24小时,,737858,,, , , , , 
10/4/2020,TrendingSearch,,胡明轩好可爱,,645749,,, , , , , 
10/4/2020,TrendingSearch,,业主维权被打多处骨折,,639785,,, , , , , 
10/4/2020,TrendingSearch,,警方回应26岁女孩峨眉山失联,,638548,,,1,Domestic_news,Current_affairs_society&issues,0,1
10/4/2020,TrendingSearch,,印度海军一滑翔机坠毁,,632228,,,1,International_news,International_affairs_world,0,0
10/4/2020,TrendingSearch,,完美先生和差不多小姐,,624138,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,LGD战胜FNC,,616529,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,上海四行仓库前插满国旗,,612000,,, , , , , 
10/4/2020,TrendingSearch,,隐秘的角落取景地国庆客流暴增,,603725,,, , , , , 
10/4/2020,TrendingSearch,,重庆把桥修成爱你的形状,,596274,,, , , , , 
10/4/2020,TrendingSearch,,李佳琦直播,,587155,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,吴亦凡 做大众能看懂的中国风,,585306,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,Lvmao的潘森,,583701,,, , , , , 
10/4/2020,TrendingSearch,,幼儿园猛男幼师回应走红,,582991,,,1,Soft_news,Soft_news_casual,0,1
10/4/2020,TrendingSearch,,特朗普接受抗体鸡尾酒疗法,,582937,,, , , , , 
10/4/2020,TrendingSearch,,在一起,,582931,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,艺人的本质是商品吗,,563614,,, , , , , 
10/4/2020,TrendingSearch,,俄罗斯中央公园里学跳芭蕾的阿柴,,451898,,, , , , , 
10/4/2020,TrendingSearch,,演员请就位节目组回应,,442657,,, , , , , 
10/4/2020,TrendingSearch,,欧盟峰会上领导人打招呼新方式,,378811,,, , , , , 
10/4/2020,TrendingSearch,,邓紫棋 我真的不是你手中的商品,,378673,,, , , , , 
10/4/2020,TrendingSearch,,朱一龙精分式演技,,358450,,, , , , , 
10/4/2020,TrendingSearch,,拔智齿前后的区别,,355977,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,原来银杏叶还可以变蝴蝶,,317707,,, , , , , 
10/4/2020,TrendingSearch,,李现寸头,,300649,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,火神山只有战士不分男女,,289391,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/4/2020,TrendingSearch,,建厚回来了,,273187,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,医生为了引导肺活量测试有多拼,,214994,,, , , , , 
10/4/2020,TrendingSearch,,铁板刘丧,,214694,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,江苏全省正式入秋,,213154,,,1,Soft_news,Soft_news_casual,0,0
10/4/2020,TrendingSearch,,布布感谢王一博,,202111,,, , , , , 
10/4/2020,TrendingSearch,,Angelababy为倪虹洁打call,,161778,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/4/2020,TrendingSearch,,吉林交通事故致18人死亡,,157678,,, , , , , 
10/4/2020,TrendingSearch,,兮夜艾克三杀,,156476,,, , , , , 
10/4/2020,TrendingSearch,,Siri生日,,156105,,, , , , , 
10/4/2020,TrendingSearch,,美在海水中发现新冠病毒痕迹,,156078,,, , , , , 
10/5/2020,TrendingSearch,,萧亚轩 麻烦请对号入座,,3512297,,, , , , , 
10/5/2020,TrendingSearch,,特朗普短暂离开医疗中心,,1542319,,, , , , , 
10/5/2020,TrendingSearch,,张洹冬宫大展,,1540397,,, , , , , 
10/5/2020,TrendingSearch,,肖战 给29岁的我,,1538395,,, , , , , 
10/5/2020,TrendingSearch,,航班因一名乘客拒戴口罩延误1小时,,1528807,,, , , , , 
10/5/2020,TrendingSearch,,特朗普曾两次短暂血氧饱和度下降,,1262606,,,1,International_news,International_affairs_world,0,0
10/5/2020,TrendingSearch,,巩俐三页纸台词一条过,,951046,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,巴特勒太硬了,,839633,,, , , , , 
10/5/2020,TrendingSearch,,KENZO创始人高田贤三因新冠去世,,796172,,, , , , , 
10/5/2020,TrendingSearch,,我妈眼里我每次生病的起源,,657661,,, , , , , 
10/5/2020,TrendingSearch,,拜登10月4日新冠检测阴性,,565217,,,1,International_news,International_affairs_world,1,0
10/5/2020,TrendingSearch,,虞书欣珠峰给团员寄明信片,,563983,,, , , , , 
10/5/2020,TrendingSearch,,高德回应导航致景区拥堵,,499173,,, , , , , 
10/5/2020,TrendingSearch,,国庆中秋假期已过半,,494960,,, , , , , 
10/5/2020,TrendingSearch,,热火战胜湖人,,472884,,, , , , , 
10/5/2020,TrendingSearch,,如果全世界的男人都消失24小时,,454009,,, , , , , 
10/5/2020,TrendingSearch,,黄山爬到一半想回家进退两难,,430392,,, , , , , 
10/5/2020,TrendingSearch,,河南一影院禁止观众自带饮料,,412389,,, , , , , 
10/5/2020,TrendingSearch,,白宫医生称特朗普最早5日出院,,394537,,, , , , , 
10/5/2020,TrendingSearch,,浓眉击掌被无视,,391470,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,男孩称被姐姐欺负跳河要求道歉,,391188,,, , , , , 
10/5/2020,TrendingSearch,,萤火虫漫展,,391039,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,SEVENTEEN Semicolon,,390554,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,天天向上,,361219,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,警方回应26岁女孩峨眉山失联,,349034,,,1,Domestic_news,Current_affairs_society&issues,0,1
10/5/2020,TrendingSearch,,小朋友的笑容能有多治愈,,343597,,, , , , , 
10/5/2020,TrendingSearch,,4AM,,330182,,,1,Soft_news,Soft_news_casual,0,0
10/5/2020,TrendingSearch,,王一博战队大秀日记,,284263,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,湖人vs热火,,273579,,, , , , , 
10/5/2020,TrendingSearch,,美国新冠肺炎超741万例,,270762,,, , , , , 
10/5/2020,TrendingSearch,,彭昱畅瘦的时候好日系,,268206,,, , , , , 
10/5/2020,TrendingSearch,,近十头中华白海豚现身广东南澳,,232502,,, , , , , 
10/5/2020,TrendingSearch,,峨眉山蜘蛛侠90度崖壁捡垃圾,,217318,,, , , , , 
10/5/2020,TrendingSearch,,陈一鸣王子茹在一起了,,212626,,, , , , , 
10/5/2020,TrendingSearch,,完美先生和差不多小姐,,198893,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,退休教师帮筹建29所希望小学,,173525,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/5/2020,TrendingSearch,,NBA总决赛,,164087,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,秘密森林2大结局,,161035,,, , , , , 
10/5/2020,TrendingSearch,,李思雨好惨,,152553,,, , , , , 
10/5/2020,TrendingSearch,,李思雨袁慧中和解,,130565,,, , , , , 
10/5/2020,TrendingSearch,,沈腾扮大鹅,,130399,,, , , , , 
10/5/2020,TrendingSearch,,火星6日将成为夜空中最亮的星,,119350,,, , , , , 
10/5/2020,TrendingSearch,,亲爱的自己,,116513,,,1,Soft_news,Soft_news_celebrity&social,0,0
10/5/2020,TrendingSearch,,巴特勒三双,,113279,,, , , , , 
10/5/2020,TrendingSearch,,假期都在参加婚礼了,,112336,,, , , , , 
10/5/2020,TrendingSearch,,吉林车祸死者多为掰苞米零工,,112077,,,1,Domestic_news,Current_affairs_society&issues,0,0
10/5/2020,TrendingSearch,,中华大地上的声音,,109583,,, , , , , 
10/5/2020,TrendingSearch,,冰心诞辰120周年,,107467,,, , , , , 
10/5/2020,TrendingSearch,,德拉季奇阿德巴约缺席总决赛G3,,106014,,, , , , , 
10/5/2020,TrendingSearch,,在一起,,105305,,,1,Soft_news,Soft_news_celebrity&social,0,0
