Date,Source,Content,Label_chinese,Labels_original,Labels_4classes,新冠（0/1）,回应（0/1）
10/8/2020,Trending Search,被提拔到情话行列的词语,软新闻-休闲,Soft_news_casual,Soft_news,,
6/29/2020,Trending Search,花一个月工资给108名毕业生买鞋,软新闻-休闲,Soft_news_casual,Soft_news,,
10/1/2020,Trending Search,蔡徐坤佟丽娅合唱,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/11/2020,Trending Search,日本棒球比赛放机器人当球迷,国际新闻,International_affairs_world,International_news,,
5/27/2020,Trending Search,湖北新增无症状感染者22例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
6/27/2020,Trending Search,创造营,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/23/2020,Trending Search,好莱坞拍郎朗传记片,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/28/2020,Trending Search,刘诗诗演的蒋南孙好有气质,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/9/2020,Trending Search,全网最暴躁的小猫,软新闻-休闲,Soft_news_casual,Soft_news,,
10/23/2020,Trending Search,男子耗7个月证明我爸是我爸未果,软新闻-休闲,Soft_news_casual,Soft_news,,
4/30/2020,Trending Search,你眼中的浙江是什么样子,软新闻-休闲,Soft_news_casual,Soft_news,,
8/22/2020,Trending Search,执医,软新闻-休闲,Soft_news_casual,Soft_news,,
1/31/2020,Trending Search,火神山2月3日可收治病人,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/17/2020,Trending Search,重拍老照片,软新闻-休闲,Soft_news_casual,Soft_news,,
1/13/2020,Trending Search,西宁路面塌陷,社会热点-灾难,Current_affairs_disasters,Domestic_news,,
12/28/2020,Trending Search,了不起的女孩,软新闻-休闲,Soft_news_casual,Soft_news,,
11/15/2019,Trending Search,矮个子女生更受欢迎的原因,软新闻-休闲,Soft_news_casual,Soft_news,,
12/23/2019,Trending Search,东京奥运民宿价格上涨至23倍,国际新闻,International_affairs_world,International_news,,
12/11/2019,Trending Search,护肤之路有多难,软新闻-休闲,Soft_news_casual,Soft_news,,
3/2/2020,Trending Search,给小时候的自己道个歉,软新闻-休闲,Soft_news_casual,Soft_news,,
8/13/2020,Trending Search,黄金,社会热点-经济,Current_affairs_economy,Domestic_news,,
7/9/2020,Trending Search,李子柒番茄红了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/25/2020,Trending Search,综艺效果拉满的意外场面,软新闻-休闲,Soft_news_casual,Soft_news,,
2/23/2020,Trending Search,当当网澄清声明,软新闻-休闲,Soft_news_casual,Soft_news,,
12/14/2019,Trending Search,薛之谦歌迷土拨鼠叫,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/7/2020,Trending Search,高考,软新闻-休闲,Soft_news_casual,Soft_news,,
3/14/2020,Trending Search,意大利累计确诊新冠肺炎17660例,国际新闻,International_affairs_world,International_news,1,
8/7/2020,Trending Search,中秋国庆可预约夜游八达岭长城,软新闻-休闲,Soft_news_casual,Soft_news,,
5/23/2020,Trending Search,你和同学在教室的样子,软新闻-休闲,Soft_news_casual,Soft_news,,
7/27/2020,Trending Search,美国多地再次爆发大规模抗议活动,国际新闻,International_affairs_world,International_news,,
12/14/2019,Trending Search,北京朝霞,软新闻-休闲,Soft_news_casual,Soft_news,,
12/19/2020,Trending Search,章子怡说马嘉祺谢可寅争气,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/30/2019,Trending Search,若风道歉,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
4/14/2020,Trending Search,世卫组织将公布解封时须参考的6项标准,国际新闻,International_affairs_world,International_news,,
6/10/2020,Trending Search,祁连山区发现珍稀野生动物,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/30/2020,Trending Search,新闻联播评蓬佩奥正在向全世界叫板,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/28/2020,Trending Search,高校寒假时间,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/8/2020,Trending Search,4AM19杀吃鸡,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/19/2019,Trending Search,易建联23分,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/22/2020,Trending Search,雷霆战将编剧,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/29/2020,Trending Search,深圳学生录制全英文抗疫演讲,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
9/2/2020,Trending Search,卖水救母女孩被哈尔滨医科大学录取,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/4/2020,Trending Search,故宫角楼月亮,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/26/2020,Trending Search,天津餐饮协会回应男女版盒饭,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
4/19/2020,Trending Search,同年同月同日生是什么体验,软新闻-休闲,Soft_news_casual,Soft_news,,
6/27/2020,Trending Search,朱朝阳严良白背心造型,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/26/2020,Trending Search,CPTPP是什么,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
1/29/2020,Trending Search,李九松去世,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/19/2020,Trending Search,密室大逃脱2,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
3/5/2020,Trending Search,海拔800米的万亩樱花开了,软新闻-休闲,Soft_news_casual,Soft_news,,
3/25/2020,Trending Search,当你收到开学通知时,软新闻-休闲,Soft_news_casual,Soft_news,,
8/6/2020,Trending Search,欧阳娜娜停机坪大片,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/22/2019,Trending Search,郭麒麟曾被阚清子喝趴下,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/20/2020,Trending Search,美军F35A战机坠毁,国际新闻,International_affairs_world,International_news,,
12/3/2020,Trending Search,李晋晔詹秋怡CP感,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/10/2020,Trending Search,研招网,软新闻-休闲,Soft_news_casual,Soft_news,,
5/13/2020,Trending Search,新西兰总理重申坚持一中政策,中外新闻,International_affairs_china_related,International_news,,
4/27/2020,Trending Search,当爸妈问我价格时,软新闻-休闲,Soft_news_casual,Soft_news,,
10/28/2020,Trending Search,十九届五中全会,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/2/2020,Trending Search,中国公司市值500强,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/14/2020,Trending Search,当伞兵听到民航乘机安全须知,软新闻-休闲,Soft_news_casual,Soft_news,,
2/23/2020,Trending Search,黄文军医生感染新冠肺炎去世,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
11/27/2019,Trending Search,小妇人确认引进内地,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/19/2020,Trending Search,Ella闻JonyJ头皮,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/8/2020,Trending Search,天津进入战时状态,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
6/22/2020,Trending Search,天津病例同事多次赴京,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
12/22/2020,Trending Search,张典娜方否认与李晋晔恋情,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/19/2020,Trending Search,外交部斥美所谓应对中国崛起10项任务,中外新闻,International_affairs_china_related,International_news,,
10/8/2020,Trending Search,SN晋级八强,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/22/2020,Trending Search,香港考评局取消涉中日关系不当试题,中外新闻,International_affairs_china_related,International_news,,
5/27/2020,Trending Search,大乐透,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
1/22/2020,Trending Search,新型肺炎确诊440例死亡9例,社会热点-趋势,Current_affairs_trends,Domestic_news,1,
3/2/2020,Trending Search,武磊造乌龙,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/2/2020,Trending Search,发热门诊患者争取4小时报告核酸结果,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/12/2020,Trending Search,秦昊问伊能静快递有他几件,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/2/2020,Trending Search,中餐厅,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/30/2020,Trending Search,汉莎航空停飞内地73班航线,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
4/7/2020,Trending Search,朱广权累瘫了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/6/2020,Trending Search,三星发布会,软新闻-休闲,Soft_news_casual,Soft_news,,
5/10/2020,Trending Search,上海建桥学院,软新闻-休闲,Soft_news_casual,Soft_news,,
7/29/2020,Trending Search,BBC出的蛋炒饭教程,软新闻-休闲,Soft_news_casual,Soft_news,,
10/6/2020,Trending Search,夫妻之间有多默契,软新闻-休闲,Soft_news_casual,Soft_news,,
3/10/2020,Trending Search,泉州酒店搜救犬贝贝四肢感染,软新闻-休闲,Soft_news_casual,Soft_news,,
5/25/2020,Trending Search,悬崖村的初中生,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
8/8/2020,Trending Search,陈坤生图,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/22/2020,Trending Search,李佳琦直播间,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/17/2020,Trending Search,杀破狼,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
5/2/2020,Trending Search,木村姐妹直播,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/12/2020,Trending Search,刘心悠,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/28/2020,Trending Search,郭士强下课,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/9/2020,Trending Search,胡通明回应摔车事件,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,1
2/20/2020,Trending Search,陕西河北医疗队机场偶遇互道加油,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
7/16/2020,Trending Search,学校回应安排中考生住浴场大厅,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,1
12/3/2020,Trending Search,黄子韬劝被出轨的粉丝分手,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
10/10/2020,Trending Search,华为在法国成立第六家研究所,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
2/27/2020,Trending Search,世卫专家称若感染希望在中国治疗,中外新闻,International_affairs_china_related,International_news,1,
1/29/2020,Trending Search,四川首例死亡病例,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,1,
6/15/2020,Trending Search,花式种草,软新闻-休闲,Soft_news_casual,Soft_news,,
9/6/2020,Trending Search,美国已有1500所大学出现新冠疫情,国际新闻,International_affairs_world,International_news,1,
1/15/2020,Trending Search,马云的福字,软新闻-休闲,Soft_news_casual,Soft_news,,
12/30/2020,Trending Search,威少三双,软新闻-休闲,Soft_news_casual,Soft_news,,
6/12/2020,Trending Search,盲人练一年字才办成离婚,软新闻-休闲,Soft_news_casual,Soft_news,,
7/1/2020,Trending Search,律师称李子柒维权难度较大,软新闻-休闲,Soft_news_casual,Soft_news,,
7/24/2020,Trending Search,孟晚舟,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/8/2020,Trending Search,李宇春肖战 岁岁平安,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
2/1/2020,Trending Search,李文亮,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/14/2020,Trending Search,拜登获306张选举人票特朗普获232张,国际新闻,International_affairs_world,International_news,,
10/30/2020,Trending Search,周深郎朗合唱团 金色大厅即视感,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
7/26/2020,Trending Search,五条人回应被淘汰,软新闻-休闲,Soft_news_casual,Soft_news,,1
10/1/2020,Trending Search,中秋表情包,软新闻-休闲,Soft_news_casual,Soft_news,,
5/12/2020,Trending Search,蚊子吸你血是因为你太甜,软新闻-休闲,Soft_news_casual,Soft_news,,
11/26/2020,Trending Search,杨幂钻石口罩,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
12/2/2019,Trending Search,欧阳娜娜微博评论,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/16/2019,Trending Search,林志玲婚宴甜品,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/1/2020,Trending Search,韩国接种流感疫苗后死亡人数升至83人,国际新闻,International_affairs_world,International_news,1,
10/24/2020,Trending Search,阿富汗首都自杀式爆炸袭击,国际新闻,International_affairs_world,International_news,,
3/9/2020,Trending Search,天猫超市否认大数据杀熟,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
3/18/2020,Trending Search,刘雨欣,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/30/2019,Trending Search,伦敦桥恐怖袭击造成3人死亡,国际新闻,International_affairs_world,International_news,,
2/1/2020,Trending Search,韩剧TV崩了,软新闻-休闲,Soft_news_casual,Soft_news,,
9/14/2020,Trending Search,日本用干细胞培育出迷你心脏,国际新闻,International_affairs_world,International_news,,
6/30/2020,Trending Search,林湘悔婚,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/29/2020,Trending Search,沈泰,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
8/2/2020,Trending Search,动森烟花,软新闻-休闲,Soft_news_casual,Soft_news,,
12/26/2020,Trending Search,王勉 螃蟹红了就死了,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/24/2020,Trending Search,吴尊友说新冠病毒在冬季会更严重,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,1,
11/20/2019,Trending Search,杨紫回应现身整形美容医院,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,1
10/12/2020,Trending Search,向阳而生,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/31/2020,Trending Search,主持人直播咳嗽,软新闻-休闲,Soft_news_casual,Soft_news,,
10/28/2020,Trending Search,张铭浩赵小果摸脸杀,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
1/31/2020,Trending Search,原来是好响出去丸,软新闻-休闲,Soft_news_casual,Soft_news,,
11/19/2019,Trending Search,朋友圈女孩都进入相似流程,软新闻-休闲,Soft_news_casual,Soft_news,,
9/27/2020,Trending Search,鬼鬼收到黄鸿升生前准备的礼物,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
11/15/2019,Trending Search,哪吒奥斯卡公关海报,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
6/6/2020,Trending Search,赢比赛免作业学生5秒结束战斗,软新闻-休闲,Soft_news_casual,Soft_news,,
4/25/2020,Trending Search,夫妻的世界,软新闻-休闲,Soft_news_casual,Soft_news,,
3/4/2020,Trending Search,创作同人作品存在哪些法律风险,软新闻-休闲,Soft_news_casual,Soft_news,,
7/7/2020,Trending Search,试用期必须为员工缴纳社保,社会热点-社会热点,Current_affairs_society&issues,Domestic_news,,
11/30/2019,Trending Search,uzi 年度最佳ADC,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
9/29/2020,Trending Search,路晋求婚顾胜男,软新闻-娱乐圈,Soft_news_celebrity&social,Soft_news,,
